No.,Frequency Targeted,Published Velocity,Published Velocity Uncertainty,Published Redshift,Published Redshift Uncertainty,Refcode,Name in publication,Published RA,Published Dec,Published Equinox,Unc. Significance,Spectral Range,Spectrograph,Measurement Mode Features,Measurement Mode Technique,Spatial Mode,Epoch,Reference Frame,Apex,Longitude of the Apex,Latitude of the Apex,Apex Coordinate System,Qualifiers,Comments
10,Optical,1727,75,0.005761,2.50E-04,1956AJ.....61...97H,NGC 4527,123135,255.7,B1950,estimated error,Optical,Long-slit spectrum,Both absorption and emission lines,Features measured in single-screw engine,Redshift is for nucleus only,,Heliocentric velocity or redshift,,,,,"From new, raw data",
11,,1735,179,0.005787,5.97E-04,2018ApJ...861...49H,,,,,uncertainty,,,,,,,Heliocentric velocity or redshift,,,,,Uncertain origin,
12,,1589,,0.0053,,2017ApJ...837..120G,,,,,no unc. reported,,,,,,,Heliocentric velocity or redshift,,,,,Uncertain origin,
13,,1646,,0.005489,,2014ApJS..215...22K,VCC 1540,123408.568,23910.44,J2000,no unc. reported,,,,,,,Heliocentric velocity or redshift,,,,,Uncertain origin,
14,,1649,,0.0055,,2012A&A...544A..81H,SDSS J123408.44+023913.7,123408.4408,23913.716,J2000,no unc. reported,,,,,,,Heliocentric velocity or redshift,,,,,Uncertain origin,
15,,1723,,0.005747,,2011A&A...533A.122P,NGC 4527,,,,no unc. reported,,,,,,,Heliocentric velocity or redshift,,,,,Uncertain origin,
16,,1732,,0.005777,,2008ApJ...676..184T,PGC 041789,,,,no unc. reported,,,,,,,Heliocentric velocity or redshift,,,,,Uncertain origin,
17,,1734,,0.005784,,2015ApJS..217...27A,,,,,no unc. reported,,,,,,,Heliocentric velocity or redshift,,,,,Uncertain origin,
18,,1735,,0.005787,,2019AJ....157..194H,,,,,no unc. reported,,,,,,,Heliocentric velocity or redshift,,,,,Uncertain origin,
19,,1736,,0.005791,,2016MNRAS.459.1646C,,,,,no unc. reported,,,,,,,Heliocentric velocity or redshift,,,,,Uncertain origin,
20,,1736,,0.005791,,2017ApJ...843...16K,,,,,no unc. reported,,,,,,,Heliocentric velocity or redshift,,,,,Uncertain origin,
21,,1736,,0.005791,,2018A&A...609A..37C,,,,,no unc. reported,,,,,,,Heliocentric velocity or redshift,,,,,Uncertain origin,
22,,1736,,0.005791,,2018A&A...609A..37C,,,,,no unc. reported,,,,,,,Heliocentric velocity or redshift,,,,,Uncertain origin,
23,,1736,,0.005791,,2019ApJ...872..134Z,,,,,no unc. reported,,,,,,,Heliocentric velocity or redshift,,,,,Uncertain origin,
24,,1736,,0.005791,,2022ApJ...932...74C,,,,,no unc. reported,,,,,,,Heliocentric velocity or redshift,,,,,Uncertain origin,
25,,1736,,0.005791,,2022ApJS..259...43C,,,,,no unc. reported,,,,,,,Heliocentric velocity or redshift,,,,,Uncertain origin,
26,,1736,,0.005791,,2022ApJS..262...31L,,,,,no unc. reported,,,,,,,Heliocentric velocity or redshift,,,,,Uncertain origin,
27,,1736,,0.005791,,2011MNRAS.413..813C,NGC 4527,,,,no unc. reported,,,,,,,Heliocentric velocity or redshift,,,,,Uncertain origin,
28,,1736,,0.005791,,2014A&A...564A..65B,[BEC2010] HRS 201,123408.5,23913.7,J2000,no unc. reported,,,,,,,Heliocentric velocity or redshift,,,,,Uncertain origin,
29,,1736,,0.005791,,2016ApJ...818L..14D,,,,,no unc. reported,,,,,,,Heliocentric velocity or redshift,,,,,Uncertain origin,
30,,1737,,0.005794,,2013AJ....146...86T,NGC 4527,123408.1,23912,J2000,no unc. reported,,,,,,,Heliocentric velocity or redshift,,,,,Uncertain origin,
31,,1737,,0.005794,,2014MNRAS.444..527S,,,,,no unc. reported,,,,,,,Heliocentric velocity or redshift,,,,,Uncertain origin,
32,,1737,,0.005794,,2015MNRAS.447.1531C,,,,,no unc. reported,,,,,,,Heliocentric velocity or redshift,,,,,Uncertain origin,
33,,1737,,0.005794,,2016AJ....152...50T,,,,,no unc. reported,,,,,,,Heliocentric velocity or redshift,,,,,Uncertain origin,
,,,,0.0057465,1.02E-04,,,,,,,,,,,,,,,,,,,
